"table_name","table_comment","column_name","is_primary_key","data_type","is_nullable","column_comment","ordinal_position"
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_106","0","character varying(3)",True,"診療科目_診療科目60",110
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_107","0","character varying(1)",True,"診療科目_病院種別",111
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_108","0","character varying(1)",True,"診療科目_再審査区分",112
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_109","0","character varying(2)",True,"関連大学親コード_レコードID",113
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_110","0","character varying(7)",True,"関連大学親コード_施設コード",114
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_111","0","character varying(2)",True,"関連大学親コード_施設コード(予備)",115
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_112","0","character varying(1)",True,"関連大学親コード_病棟閉鎖フラグ",116
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_113","0","character varying(4)",True,"関連大学親コード_病床数（定員）",117
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_114","0","character varying(8)",True,"関連大学親コード_許可病床メンテ日付",118
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_115","0","character varying(4)",True,"許可病床数_合計",119
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_116","0","character varying(4)",True,"許可病床数_精神",120
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_117","0","character varying(4)",True,"許可病床数_結核",121
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_118","0","character varying(4)",True,"許可病床数_感染症",122
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_119","0","character varying(4)",True,"許可病床数_その他",123
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_120","0","character varying(4)",True,"許可病床数_一般病床",124
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_121","0","character varying(4)",True,"許可病床数_療養病床",125
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_122","0","character varying(1)",True,"検査項目_微生物",126
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_123","0","character varying(1)",True,"検査項目_血清",127
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_124","0","character varying(1)",True,"検査項目_血液",128
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_125","0","character varying(1)",True,"検査項目_病理",129
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_126","0","character varying(1)",True,"検査項目_寄生虫",130
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_127","0","character varying(1)",True,"検査項目_生化",131
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_128","0","character varying(1)",True,"検査項目_ＲＩ",132
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_129","0","character varying(2)",True,"特養医務室コード_レコードID",133
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_130","0","character varying(7)",True,"特養医務室コード_施設コード",134
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_131","0","character varying(2)",True,"特養医務室コード_施設コード(予備)",135
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_132","0","character varying(40)",True,"特養医務室コード_管理薬剤師名(漢字)",136
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_133","0","character varying(20)",True,"特養医務室コード_管理薬剤師名(カナ)",137
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_134","0","character varying(2)",True,"チェーン店本部コード_レコードID",138
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_135","0","character varying(7)",True,"チェーン店本部コード_施設コード",139
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","shi_136","0","character varying(2)",True,"チェーン店本部コード_施設コード(予備)",140
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","udt_usr","0","character varying(50)",True,"更新ユーザー",141
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","udt_dt","0","timestamp(6) without time zone",True,"更新日時",142
"m_ez_ultmarc_shi_hist","アルトマーク施設マスター_履歴","input_id","0","bigint",True,"入力履歴ID",143
"m_ez_user_info","ユーザーマスター","seq","1","bigint",True,"連番",1
"m_ez_user_info","ユーザーマスター","usr_cd","0","character varying(16)",True,"ユーザーコード",2
"m_ez_user_info","ユーザーマスター","usr_nm","0","character varying(100)",True,"ユーザー名",3
"m_ez_user_info","ユーザーマスター","email","0","character varying(255)",True,"メールアドレス",4
"m_ez_user_info","ユーザーマスター","pass","0","character varying(64)",True,"パスワード",5
"m_ez_user_info","ユーザーマスター","role_cd","0","integer",True,"ロールコード",6
"m_ez_user_info","ユーザーマスター","mr_type","0","character varying(10)",True,"MR区分",7
"m_ez_user_info","ユーザーマスター","ag_type","0","character varying(10)",True,"卸担当区分",8
"m_ez_user_info","ユーザーマスター","delivery_price_access_type","0","integer",True,"納入価参照区分",9
"m_ez_user_info","ユーザーマスター","post_cd","0","character varying(10)",True,"所属組織コード",10
"m_ez_user_info","ユーザーマスター","invalid_flg","0","boolean",True,"無効フラグ",11
"m_ez_user_info","ユーザーマスター","lock_dt","0","character varying(8)",True,"ログインロック日",12
"m_ez_user_info","ユーザーマスター","last_login_dt","0","timestamp(6) without time zone",False,"最終ログイン日時",13
"m_ez_user_info","ユーザーマスター","pass_udt_dt","0","character varying(8)",True,"パスワード登録日",14
"m_ez_user_info","ユーザーマスター","udt_usr","0","character varying(50)",True,"更新ユーザー",15
"m_ez_user_info","ユーザーマスター","udt_dt","0","timestamp(6) without time zone",True,"更新日時",16
"m_ez_user_info","ユーザーマスター","input_id","0","bigint",True,"入力履歴ID",17
"m_ez_user_info_bak_20250125",,"seq","0","bigint",False,,1
"m_ez_user_info_bak_20250125",,"usr_cd","0","character varying(16)",False,,2
"m_ez_user_info_bak_20250125",,"usr_nm","0","character varying(100)",False,,3
"m_ez_user_info_bak_20250125",,"email","0","character varying(255)",False,,4
"m_ez_user_info_bak_20250125",,"pass","0","character varying(64)",False,,5
"m_ez_user_info_bak_20250125",,"role_cd","0","integer",False,,6
"m_ez_user_info_bak_20250125",,"mr_type","0","integer",False,,7
"m_ez_user_info_bak_20250125",,"ag_type","0","integer",False,,8
"m_ez_user_info_bak_20250125",,"delivery_price_access_type","0","integer",False,,9
"m_ez_user_info_bak_20250125",,"post_cd","0","character varying(20)",False,,10
"m_ez_user_info_bak_20250125",,"invalid_flg","0","boolean",False,,11
"m_ez_user_info_bak_20250125",,"lock_dt","0","character varying(8)",False,,12
"m_ez_user_info_bak_20250125",,"last_login_dt","0","timestamp(6) without time zone",False,,13
"m_ez_user_info_bak_20250125",,"pass_udt_dt","0","character varying(8)",False,,14
"m_ez_user_info_bak_20250125",,"udt_usr","0","character varying(50)",False,,15
"m_ez_user_info_bak_20250125",,"udt_dt","0","timestamp(6) without time zone",False,,16
"m_ez_user_info_bak_20250125",,"input_id","0","bigint",False,,17
"m_ez_user_info_bak_20250125_hist",,"hist_id","0","bigint",False,,1
"m_ez_user_info_bak_20250125_hist",,"hist_kbn","0","integer",False,,2
"m_ez_user_info_bak_20250125_hist",,"seq","0","bigint",False,,3
"m_ez_user_info_bak_20250125_hist",,"usr_cd","0","character varying(16)",False,,4
"m_ez_user_info_bak_20250125_hist",,"usr_nm","0","character varying(100)",False,,5
"m_ez_user_info_bak_20250125_hist",,"email","0","character varying(255)",False,,6
"m_ez_user_info_bak_20250125_hist",,"pass","0","character varying(64)",False,,7
"m_ez_user_info_bak_20250125_hist",,"role_cd","0","integer",False,,8
"m_ez_user_info_bak_20250125_hist",,"mr_type","0","integer",False,,9
"m_ez_user_info_bak_20250125_hist",,"ag_type","0","integer",False,,10
"m_ez_user_info_bak_20250125_hist",,"delivery_price_access_type","0","integer",False,,11
"m_ez_user_info_bak_20250125_hist",,"post_cd","0","character varying(20)",False,,12
"m_ez_user_info_bak_20250125_hist",,"invalid_flg","0","boolean",False,,13
"m_ez_user_info_bak_20250125_hist",,"lock_dt","0","character varying(8)",False,,14
"m_ez_user_info_bak_20250125_hist",,"last_login_dt","0","timestamp(6) without time zone",False,,15
"m_ez_user_info_bak_20250125_hist",,"pass_udt_dt","0","character varying(8)",False,,16
"m_ez_user_info_bak_20250125_hist",,"udt_usr","0","character varying(50)",False,,17
"m_ez_user_info_bak_20250125_hist",,"udt_dt","0","timestamp(6) without time zone",False,,18
"m_ez_user_info_bak_20250125_hist",,"input_id","0","bigint",False,,19
"m_ez_user_info_hist","ユーザーマスター_履歴","hist_id","1","bigint",True,"履歴ID",1
"m_ez_user_info_hist","ユーザーマスター_履歴","hist_kbn","0","integer",False,"履歴区分",2
"m_ez_user_info_hist","ユーザーマスター_履歴","seq","0","bigint",True,"連番",3
"m_ez_user_info_hist","ユーザーマスター_履歴","usr_cd","0","character varying(16)",True,"ユーザーコード",4
"m_ez_user_info_hist","ユーザーマスター_履歴","usr_nm","0","character varying(100)",True,"ユーザー名",5
"m_ez_user_info_hist","ユーザーマスター_履歴","email","0","character varying(255)",True,"メールアドレス",6
"m_ez_user_info_hist","ユーザーマスター_履歴","pass","0","character varying(64)",True,"パスワード",7
"m_ez_user_info_hist","ユーザーマスター_履歴","role_cd","0","integer",True,"ロールコード",8
"m_ez_user_info_hist","ユーザーマスター_履歴","mr_type","0","character varying(10)",True,"MR区分",9
"m_ez_user_info_hist","ユーザーマスター_履歴","ag_type","0","character varying(10)",True,"卸担当区分",10
"m_ez_user_info_hist","ユーザーマスター_履歴","delivery_price_access_type","0","integer",True,"納入価参照区分",11
"m_ez_user_info_hist","ユーザーマスター_履歴","post_cd","0","character varying(10)",True,"所属組織コード",12
"m_ez_user_info_hist","ユーザーマスター_履歴","invalid_flg","0","boolean",True,"無効フラグ",13
"m_ez_user_info_hist","ユーザーマスター_履歴","lock_dt","0","character varying(8)",True,"ログインロック日",14
"m_ez_user_info_hist","ユーザーマスター_履歴","last_login_dt","0","timestamp(6) without time zone",False,"最終ログイン日時",15
"m_ez_user_info_hist","ユーザーマスター_履歴","pass_udt_dt","0","character varying(8)",True,"パスワード登録日",16
"m_ez_user_info_hist","ユーザーマスター_履歴","udt_usr","0","character varying(50)",True,"更新ユーザー",17
"m_ez_user_info_hist","ユーザーマスター_履歴","udt_dt","0","timestamp(6) without time zone",True,"更新日時",18
"m_ez_user_info_hist","ユーザーマスター_履歴","input_id","0","bigint",True,"入力履歴ID",19
"m_goods","製品マスター","cat_cd","1","character varying(32)",True,"製品コード",1
"m_goods","製品マスター","frm_dt","1","timestamp without time zone",True,"有効開始日",2
"m_goods","製品マスター","name","0","character varying(40)",True,"製品名称",3
"m_goods","製品マスター","name_kana","0","character varying(40)",True,"名称半角カナ",4
"m_goods","製品マスター","st_cap","0","character varying(20)",True,"規格・容量",5
"m_goods","製品マスター","ry_goods","0","character varying(20)",True,"製品略称",6
"m_goods","製品マスター","un_goods_cd","0","character varying(9)",False,"統一商品コード",7
"m_goods","製品マスター","med_charge","0","numeric",False,"希望小売価格",8
"m_goods","製品マスター","goods_type","0","character varying(2)",True,"製品分類",9
"m_goods","製品マスター","regular_price","0","numeric",False,"薬価",10
"m_goods","製品マスター","product_type","0","character varying(2)",False,"剤型区分",11
"m_goods","製品マスター","pd_cd","0","character varying(32)",False,"製造先コード",12
"m_goods","製品マスター","conv_capacity","0","integer",False,"換算容量",13
"m_goods","製品マスター","notes","0","character varying(100)",False,"備考",14
"m_goods","製品マスター","del_flg","0","boolean",True,"削除フラグ",15
"m_goods","製品マスター","reg_usr","0","character varying(16)",True,"登録者コード",16
"m_goods","製品マスター","reg_dt","0","timestamp without time zone",True,"登録日",17
"m_goods","製品マスター","upd_usr","0","character varying(16)",True,"更新者コード",18
"m_goods","製品マスター","upd_dt","0","timestamp without time zone",True,"更新日",19
"m_goods","製品マスター","sort_group","0","character varying(4)",False,"グループ",20
"m_goods","製品マスター","sort_order","0","character varying(4)",False,"並び順/受注",21
"m_goods","製品マスター","sort_shipment","0","character varying(4)",False,"並び順/出荷",22
"m_goods","製品マスター","sort_record","0","character varying(4)",False,"並び順/実績",23
"m_goods","製品マスター","bio_kbn","0","integer",False,"生物由来区分",24
"m_goods","製品マスター","limit_dt_kb","0","integer",False,"有効期限区分",25
"m_goods","製品マスター","quantity_per_carton","0","integer",False,"元梱入数",26
"m_goods","製品マスター","manufacturer_name","0","character varying(100)",False,"製造委託先",27
"m_goods","製品マスター","yobi_kb_1","0","integer",False,"予備区分１",28
"m_goods","製品マスター","yobi_kb_2","0","integer",False,"予備区分２",29
"m_goods","製品マスター","yobi_kb_3","0","integer",False,"予備区分３",30
"m_goods","製品マスター","yobi_kb_4","0","integer",False,"予備区分４",31
"m_goods","製品マスター","yobi_kb_5","0","integer",False,"予備区分５",32
"m_goods","製品マスター","yobi_1","0","character varying(100)",False,"予備１",33
"m_goods","製品マスター","yobi_2","0","character varying(100)",False,"予備２",34
"m_goods","製品マスター","yobi_3","0","character varying(100)",False,"予備３",35
"m_goods","製品マスター","yobi_4","0","character varying(100)",False,"予備４",36
"m_goods","製品マスター","yobi_5","0","character varying(100)",False,"予備５",37
"m_goods_agency","製品卸マスター","cat_cd","1","character varying(32)",True,"製品コード",1
"m_goods_agency","製品卸マスター","frm_dt","1","timestamp without time zone",True,"有効開始日",2
"m_goods_agency","製品卸マスター","ag_cd","1","character varying(32)",True,"卸コード",3
"m_goods_agency","製品卸マスター","p_price","0","integer",False,"仕切価",4
"m_goods_agency","製品卸マスター","del_flg","0","boolean",False,"削除フラグ",5
"m_goods_agency","製品卸マスター","reg_usr","0","character varying(16)",False,"登録者コード",6
"m_goods_agency","製品卸マスター","reg_dt","0","timestamp without time zone",False,"登録日",7
"m_goods_agency","製品卸マスター","upd_usr","0","character varying(16)",False,"更新者コード",8
"m_goods_agency","製品卸マスター","upd_dt","0","timestamp without time zone",False,"更新日",9
"m_goods_agency_hist","製品卸マスター_履歴","hist_id","1","bigint",True,"履歴ID",1
"m_goods_agency_hist","製品卸マスター_履歴","hist_kbn","0","integer",True,"履歴区分",2
"m_goods_agency_hist","製品卸マスター_履歴","cat_cd","0","character varying(32)",True,"製品コード",3
"m_goods_agency_hist","製品卸マスター_履歴","frm_dt","0","timestamp without time zone",True,"有効開始日",4
"m_goods_agency_hist","製品卸マスター_履歴","ag_cd","0","character varying(32)",True,"卸コード",5
"m_goods_agency_hist","製品卸マスター_履歴","p_price","0","integer",False,"仕切価",6
"m_goods_agency_hist","製品卸マスター_履歴","del_flg","0","boolean",False,"削除フラグ",7
"m_goods_agency_hist","製品卸マスター_履歴","reg_usr","0","character varying(16)",False,"登録者コード",8
"m_goods_agency_hist","製品卸マスター_履歴","reg_dt","0","timestamp without time zone",False,"登録日",9
"m_goods_agency_hist","製品卸マスター_履歴","upd_usr","0","character varying(16)",False,"更新者コード",10
"m_goods_agency_hist","製品卸マスター_履歴","upd_dt","0","timestamp without time zone",False,"更新日",11
"m_goods_hist","製品マスター_履歴","hist_id","1","bigint",True,"履歴ID",1
"m_goods_hist","製品マスター_履歴","hist_kbn","0","integer",True,"履歴区分",2
"m_goods_hist","製品マスター_履歴","cat_cd","0","character varying(32)",True,"製品コード",3
"m_goods_hist","製品マスター_履歴","frm_dt","0","timestamp without time zone",True,"有効開始日",4
"m_goods_hist","製品マスター_履歴","name","0","character varying(40)",True,"製品名称",5
"m_goods_hist","製品マスター_履歴","name_kana","0","character varying(40)",True,"名称半角カナ",6
"m_goods_hist","製品マスター_履歴","st_cap","0","character varying(20)",True,"規格・容量",7
"m_goods_hist","製品マスター_履歴","ry_goods","0","character varying(20)",True,"製品略称",8
"m_goods_hist","製品マスター_履歴","un_goods_cd","0","character varying(9)",False,"統一商品コード",9
"m_goods_hist","製品マスター_履歴","med_charge","0","numeric",False,"希望小売価格",10
"m_goods_hist","製品マスター_履歴","goods_type","0","character varying(2)",True,"製品分類",11
"m_goods_hist","製品マスター_履歴","regular_price","0","numeric",False,"薬価",12
"m_goods_hist","製品マスター_履歴","product_type","0","character varying(2)",False,"剤型区分",13
"m_goods_hist","製品マスター_履歴","pd_cd","0","character varying(32)",False,"製造先コード",14
"m_goods_hist","製品マスター_履歴","conv_capacity","0","integer",False,"換算容量",15
"m_goods_hist","製品マスター_履歴","notes","0","character varying(100)",False,"備考",16
"m_goods_hist","製品マスター_履歴","del_flg","0","boolean",True,"削除フラグ",17
"m_goods_hist","製品マスター_履歴","reg_usr","0","character varying(16)",True,"登録者コード",18
"m_goods_hist","製品マスター_履歴","reg_dt","0","timestamp without time zone",True,"登録日",19
"m_goods_hist","製品マスター_履歴","upd_usr","0","character varying(16)",True,"更新者コード",20
"m_goods_hist","製品マスター_履歴","upd_dt","0","timestamp without time zone",True,"更新日",21
"m_goods_hist","製品マスター_履歴","sort_group","0","character varying(4)",False,"グループ",22
"m_goods_hist","製品マスター_履歴","sort_order","0","character varying(4)",False,"並び順/受注",23
"m_goods_hist","製品マスター_履歴","sort_shipment","0","character varying(4)",False,"並び順/出荷",24
"m_goods_hist","製品マスター_履歴","sort_record","0","character varying(4)",False,"並び順/実績",25
"m_goods_hist","製品マスター_履歴","bio_kbn","0","integer",False,"生物由来区分",26
"m_goods_hist","製品マスター_履歴","limit_dt_kb","0","integer",False,"有効期限区分",27
"m_goods_hist","製品マスター_履歴","quantity_per_carton","0","integer",False,"元梱入数",28
"m_goods_hist","製品マスター_履歴","manufacturer_name","0","character varying(100)",False,"製造委託先",29
"m_goods_hist","製品マスター_履歴","yobi_kb_1","0","integer",False,"予備区分１",30
"m_goods_hist","製品マスター_履歴","yobi_kb_2","0","integer",False,"予備区分２",31
"m_goods_hist","製品マスター_履歴","yobi_kb_3","0","integer",False,"予備区分３",32
"m_goods_hist","製品マスター_履歴","yobi_kb_4","0","integer",False,"予備区分４",33
"m_goods_hist","製品マスター_履歴","yobi_kb_5","0","integer",False,"予備区分５",34
"m_goods_hist","製品マスター_履歴","yobi_1","0","character varying(100)",False,"予備１",35
"m_goods_hist","製品マスター_履歴","yobi_2","0","character varying(100)",False,"予備２",36
"m_goods_hist","製品マスター_履歴","yobi_3","0","character varying(100)",False,"予備３",37
"m_goods_hist","製品マスター_履歴","yobi_4","0","character varying(100)",False,"予備４",38
"m_goods_hist","製品マスター_履歴","yobi_5","0","character varying(100)",False,"予備５",39
"m_goods_sub","製品サブマスター","m_goods_sub_key","1","bigint",True,"製品サブマスタキー",1
"m_goods_sub","製品サブマスター","cat_cd","0","character varying(32)",True,"製品コード",2
"m_goods_sub","製品サブマスター","frm_dt","0","timestamp(6) without time zone",True,"有効開始日",3
"m_goods_sub","製品サブマスター","goods_sub_kb","0","integer",True,"製品サブ区分",4
"m_goods_sub","製品サブマスター","goods_sub_cd","0","character varying(100)",True,"製品サブコード",5
"m_goods_sub","製品サブマスター","goods_sub_val_1","0","character varying(100)",True,"製品サブ文字列１",6
"m_goods_sub","製品サブマスター","goods_sub_val_2","0","character varying(100)",True,"製品サブ文字列２",7
"m_goods_sub","製品サブマスター","goods_sub_val_3","0","character varying(100)",True,"製品サブ文字列３",8
"m_goods_sub","製品サブマスター","goods_sub_val_4","0","character varying(200)",True,"製品サブ文字列４",9
"m_goods_sub","製品サブマスター","goods_sub_val_5","0","character varying(200)",True,"製品サブ文字列５",10
"m_goods_sub","製品サブマスター","goods_sub_int_val_1","0","bigint",True,"製品サブ整数値１",11
"m_goods_sub","製品サブマスター","goods_sub_int_val_2","0","bigint",True,"製品サブ整数値２",12
"m_goods_sub","製品サブマスター","goods_sub_int_val_3","0","bigint",True,"製品サブ整数値３",13
"m_goods_sub","製品サブマスター","goods_sub_int_val_4","0","bigint",True,"製品サブ整数値４",14
"m_goods_sub","製品サブマスター","goods_sub_int_val_5","0","bigint",True,"製品サブ整数値５",15
"m_goods_sub","製品サブマスター","goods_sub_num_val_1","0","numeric",True,"製品サブ数値１",16
"m_goods_sub","製品サブマスター","goods_sub_num_val_2","0","numeric",True,"製品サブ数値２",17
"m_goods_sub","製品サブマスター","goods_sub_num_val_3","0","numeric",True,"製品サブ数値３",18
"m_goods_sub","製品サブマスター","upd_usr","0","character varying(16)",True,"更新者コード",19
"m_goods_sub","製品サブマスター","upd_dt","0","timestamp(6) without time zone",False,"更新日",20
"m_goods_sub_hist","製品サブ履歴マスター","hist_id","1","bigint",True,"履歴ID",1
"m_goods_sub_hist","製品サブ履歴マスター","hist_kbn","0","integer",True,"履歴区分",2
"m_goods_sub_hist","製品サブ履歴マスター","m_goods_sub_key","0","bigint",True,"製品サブマスタキー",3
"m_goods_sub_hist","製品サブ履歴マスター","cat_cd","0","character varying(32)",True,"製品コード",4
"m_goods_sub_hist","製品サブ履歴マスター","frm_dt","0","timestamp(6) without time zone",True,"有効開始日",5
"m_goods_sub_hist","製品サブ履歴マスター","goods_sub_kb","0","integer",True,"製品サブ区分",6
"m_goods_sub_hist","製品サブ履歴マスター","goods_sub_cd","0","character varying(100)",True,"製品サブコード",7
"m_goods_sub_hist","製品サブ履歴マスター","goods_sub_val_1","0","character varying(100)",True,"製品サブ文字列１",8
"m_goods_sub_hist","製品サブ履歴マスター","goods_sub_val_2","0","character varying(100)",True,"製品サブ文字列２",9
"m_goods_sub_hist","製品サブ履歴マスター","goods_sub_val_3","0","character varying(100)",True,"製品サブ文字列３",10
"m_goods_sub_hist","製品サブ履歴マスター","goods_sub_val_4","0","character varying(200)",True,"製品サブ文字列４",11
"m_goods_sub_hist","製品サブ履歴マスター","goods_sub_val_5","0","character varying(200)",True,"製品サブ文字列５",12
"m_goods_sub_hist","製品サブ履歴マスター","goods_sub_int_val_1","0","bigint",True,"製品サブ整数値１",13
"m_goods_sub_hist","製品サブ履歴マスター","goods_sub_int_val_2","0","bigint",True,"製品サブ整数値２",14
"m_goods_sub_hist","製品サブ履歴マスター","goods_sub_int_val_3","0","bigint",True,"製品サブ整数値３",15
"m_goods_sub_hist","製品サブ履歴マスター","goods_sub_int_val_4","0","bigint",True,"製品サブ整数値４",16
"m_goods_sub_hist","製品サブ履歴マスター","goods_sub_int_val_5","0","bigint",True,"製品サブ整数値５",17
"m_goods_sub_hist","製品サブ履歴マスター","goods_sub_num_val_1","0","numeric",True,"製品サブ数値１",18
"m_goods_sub_hist","製品サブ履歴マスター","goods_sub_num_val_2","0","numeric",True,"製品サブ数値２",19
"m_goods_sub_hist","製品サブ履歴マスター","goods_sub_num_val_3","0","numeric",True,"製品サブ数値３",20
"m_goods_sub_hist","製品サブ履歴マスター","upd_usr","0","character varying(16)",True,"更新者コード",21
"m_goods_sub_hist","製品サブ履歴マスター","upd_dt","0","timestamp(6) without time zone",False,"更新日",22
"m_mr_range","MRマスター","pref_cd","1","character varying(2)",True,"JIS都道府県コード",1
"m_mr_range","MRマスター","city_cd","1","character varying(5)",True,"JIS市区町村コード",2
"m_mr_range","MRマスター","frm_dt","1","timestamp without time zone",True,"有効開始日",3
"m_mr_range","MRマスター","usr_cd","0","character varying(16)",True,"ユーザーコード",4
"m_mr_range","MRマスター","del_flg","0","boolean",True,"削除フラグ",5
"m_mr_range","MRマスター","reg_usr","0","character varying(16)",True,"登録者コード",6
"m_mr_range","MRマスター","reg_dt","0","timestamp without time zone",True,"登録日",7
"m_mr_range","MRマスター","upd_usr","0","character varying(16)",True,"更新者コード",8
"m_mr_range","MRマスター","upd_dt","0","timestamp without time zone",True,"更新日",9
"m_mr_range","MRマスター","population_size","0","integer",True,"人口数",10
"m_mr_range_hist","MRマスター_履歴","hist_id","1","bigint",True,"履歴ID",1
"m_mr_range_hist","MRマスター_履歴","hist_kbn","0","integer",True,"履歴区分",2
"m_mr_range_hist","MRマスター_履歴","pref_cd","0","character varying(2)",True,"JIS都道府県コード",3
"m_mr_range_hist","MRマスター_履歴","city_cd","0","character varying(5)",True,"JIS市区町村コード",4
"m_mr_range_hist","MRマスター_履歴","frm_dt","0","timestamp without time zone",True,"有効開始日",5
"m_mr_range_hist","MRマスター_履歴","usr_cd","0","character varying(16)",True,"ユーザーコード",6
"m_mr_range_hist","MRマスター_履歴","del_flg","0","boolean",True,"削除フラグ",7
"m_mr_range_hist","MRマスター_履歴","reg_usr","0","character varying(16)",True,"登録者コード",8
"m_mr_range_hist","MRマスター_履歴","reg_dt","0","timestamp without time zone",True,"登録日",9
"m_mr_range_hist","MRマスター_履歴","upd_usr","0","character varying(16)",True,"更新者コード",10
"m_mr_range_hist","MRマスター_履歴","upd_dt","0","timestamp without time zone",True,"更新日",11
"m_mr_range_hist","MRマスター_履歴","population_size","0","integer",True,"人口数",12
"m_product","製品マスター","seq","1","bigint",True,"連番",1
"m_product","製品マスター","cat_cd","0","character varying(32)",False,"製品コード",2
"m_product","製品マスター","name","0","character varying(40)",False,"製品正式名称",3
"m_product","製品マスター","ry_goods","0","character varying(30)",False,"製品表示名称",4
"m_product","製品マスター","name_kana","0","character varying(40)",False,"製品カナ名称",5
"m_product","製品マスター","del_flg","0","boolean",False,"削除フラグ",6
"m_product","製品マスター","udt_usr","0","character varying(50)",False,"更新ユーザー",7
"m_product","製品マスター","udt_dt","0","timestamp(6) without time zone",False,"更新日時",8
"m_product","製品マスター","input_id","0","bigint",False,"入力履歴ID",9
"m_product","製品マスター","goods_type","0","character varying(2)",False,,10
"m_product","製品マスター","product_type","0","character varying(2)",False,,11
"m_product","製品マスター","st_cap","0","character varying(20)",False,,12
"m_product","製品マスター","sort_group","0","character varying(4)",False,,13
"m_product","製品マスター","sort_order","0","character varying(4)",False,,14
"m_product","製品マスター","sort_shipment","0","character varying(4)",False,,15
"m_product","製品マスター","sort_record","0","character varying(4)",False,,16
"m_product","製品マスター","bio_kbn","0","integer",False,,17
"m_product","製品マスター","limit_dt_kb","0","integer",False,,18
"m_product","製品マスター","quantity_per_carton","0","integer",False,,19
"m_product","製品マスター","manufacturer_name","0","character varying(100)",False,,20
"m_product","製品マスター","uniform_goods_cd","0","character varying(50)",False,,21
"m_product_edition",,"seq","1","bigint",True,,1
"m_product_edition",,"cat_cd","0","character varying(32)",True,,2
"m_product_edition",,"start_dt","0","timestamp without time zone",True,,3
"m_product_edition",,"end_dt","0","timestamp without time zone",True,,4
"m_product_edition",,"edition_no","0","character varying(32)",True,,5
"m_product_edition",,"edition_nm","0","character varying(40)",False,,6
"m_product_edition",,"edition_kana_nm","0","character varying(40)",False,,7
"m_product_edition",,"packaging_change_type","0","character varying(2)",False,,8
"m_product_edition",,"packaging_change_reason","0","character varying(100)",False,,9
"m_product_link","商品変換マスター","seq","1","bigint",True,"連番",1
"m_product_link","商品変換マスター","cat_cd","0","character varying(32)",False,"製品コード",2
"m_product_link","商品変換マスター","un_cd_kb","0","character varying(1)",False,"商品コード区分",3
"m_product_link","商品変換マスター","un_cd","0","character varying(50)",False,"商品コード",4
"m_product_link","商品変換マスター","udt_usr","0","character varying(50)",False,"更新ユーザー",5
"m_product_link","商品変換マスター","udt_dt","0","timestamp(6) without time zone",False,"更新日時",6
"m_product_link","商品変換マスター","input_id","0","bigint",False,"入力履歴ID",7
"m_product_link_hist","商品変換マスター_履歴","hist_id","1","bigint",True,"履歴ID",1
"m_product_link_hist","商品変換マスター_履歴","hist_kbn","0","integer",False,"履歴区分",2
"m_product_link_hist","商品変換マスター_履歴","seq","0","bigint",True,"連番",3
"m_product_link_hist","商品変換マスター_履歴","cat_cd","0","character varying(32)",False,"製品コード",4
"m_product_link_hist","商品変換マスター_履歴","un_cd_kb","0","character varying(1)",False,"商品コード区分",5
